player_name,height_wo_shoes,weight,wingspan,standing_reach,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,three_quarter_sprint,bench_press,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,year,ast/tov,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,war_total,position_C,position_C-PF,position_PF,position_PF-C,position_PF-SF,position_PG,position_PG-SG,position_SF,position_SF-PF,position_SF-SG,position_SG,position_SG-PG,position_SG-SF
Chasson Randle,72.25,178.8,79.0,96.5,4.5,8.5,9.5,33.5,39.5,10.63,3.2,6.0,37,74.9,109.1,22.2,54.9,58.11,2.2,10.2,14.2,19.5,89,117,0.7609999999999999,84,191,0.44,85,194,0.43799999999999994,0.2,2.2,30.4,1,3.17358,114.882,3.9,2012,0.91570077,,93.9382,91.9947,3.5707,200.59599999999998,5.22031,3.51001,1.7103,5.30141,30.4595,3.02277,2.27865,0.5676,2.6486,3.2162,2.0541,1.1351,0.0541,13.8378,-0.43713980674999997,0,0,0,0,0,1,0,0,0,0,0,0,0
Terry Rozier,72.5,190.2,80.25,98.5,5.6,8.25,8.5,33.0,38.0,10.84,3.15,7.0,37,47.2,116.0,18.5,47.8,50.45,4.4,13.7,16.6,9.7,37,52,0.7120000000000001,57,135,0.42200000000000004,36,97,0.371,0.3,3.2,22.4,1,1.9149599999999998,116.895,3.1,2014,3.04540849,16.0,88.9598,86.7702,2.81317,139.093,6.555,3.2936099999999997,3.26139,6.4794,18.8919,2.6368099999999997,3.84259,0.7568,2.3243,3.0811,1.8108,1.0270000000000001,0.0541,7.0,2.629072088666667,0,0,0,0,0,0,1,0,0,0,0,0,0
Myles Turner,81.75,238.6,88.0,112.0,9.3,9.25,9.25,,,,,,34,54.9,109.4,23.8,48.8,55.61,7.2,24.9,6.2,16.6,94,112,0.8390000000000001,100,195,0.513,17,62,0.27399999999999997,12.3,0.8,43.6,1,2.7696400000000003,121.743,4.3,2015,0.42549187,11.0,85.3599,81.3327,3.51116,185.417,7.382810000000001,0.519533,6.8632800000000005,8.53262,22.2059,3.0800799999999997,5.45255,1.2941,5.2353,6.5294,0.5882,0.2941,2.6176,10.1471,2.6019647151666665,0,1,0,0,0,0,0,0,0,0,0,0,0
Rashad Vaughn,75.75,198.6,79.0,101.0,6.2,8.0,8.5,28.0,34.0,11.4,3.21,5.0,23,57.3,101.4,28.8,52.1,54.73,2.3,13.9,12.2,14.4,68,98,0.6940000000000001,90,187,0.48100000000000004,54,141,0.38299999999999995,1.1,1.5,29.9,1,3.3715800000000002,116.012,2.9,2015,0.71999634,17.0,100.566,98.7494,3.15614,122.977,0.927228,2.6034599999999997,-1.6762299999999999,4.092230000000001,32.2609,4.5805,-0.48827200000000004,0.6087,4.2174,4.8261,1.5652,0.7826,0.3478,17.8261,-0.5358672733333333,0,0,0,0,0,0,0,0,0,0,1,0,0
Alan Williams,79.25,261.4,85.75,106.5,12.0,8.5,9.5,25.5,28.5,12.26,3.5,8.0,28,42.7,118.9,22.6,52.3,54.42,22.4,19.9,6.2,10.8,47,79,0.595,78,149,0.523,0,0,0.0,7.7,1.8,53.0,1,2.25953,120.84700000000001,5.2,2012,0.74996506,,95.5915,96.0426,1.8761599999999998,112.025,4.81663,3.4309800000000004,1.38565,2.5240299999999998,18.0,3.02398,-0.499957,3.3929,3.3214,6.7143,0.5357,0.5357,1.2857,7.25,0.5925725047499999,0,0,1,0,0,0,0,0,0,0,0,0,0
Justise Winslow,76.5,221.8,82.25,104.5,5.3,8.5,9.25,,,,,,39,72.3,112.2,22.4,55.1,57.2,5.4,19.8,13.2,16.8,100,156,0.6409999999999999,127,246,0.516,46,110,0.418,2.9,2.8,43.8,1,3.7048,122.324,3.8,2015,1.15495747,10.0,92.0154,85.5702,4.19758,246.908,9.538789999999999,4.7201,4.8187,9.03031,29.1026,4.83748,4.192819999999999,1.2564,5.2051,6.4615,2.1026,1.3333,0.8718,12.6154,1.3018488539999997,0,0,0,0,0,0,0,1,0,0,0,0,0
Christian Wood,81.25,216.0,87.25,111.5,14.7,9.25,10.75,,,,,,30,29.3,105.4,18.5,45.7,50.51,7.3,18.6,5.1,13.2,28,35,0.8,37,67,0.552,11,50,0.22,6.8,1.5,29.9,1,0.751343,104.478,4.7,2014,0.62497657,,92.8605,91.1127,1.72555,85.7321,3.21582,-0.24629099999999998,3.46211,2.92105,13.0,-0.194655,3.11571,0.8667,2.3667,3.2333,0.3333,0.3333,0.9667,4.5,1.695975409,0,0,1,0,0,0,0,0,0,0,0,0,0
Delon Wright,76.25,181.4,79.5,101.5,6.6,8.0,8.5,29.5,31.0,11.16,3.29,4.0,31,91.7,119.2,23.3,57.2,63.34,4.5,15.9,29.3,18.7,150,189,0.794,152,244,0.623,12,53,0.226,3.5,4.0,63.6,3,5.17429,128.33100000000002,2.0,2014,1.93975492,20.0,92.73100000000001,89.6565,5.09535,254.08,11.5607,5.58402,5.9766699999999995,11.5154,37.129,6.211790000000001,5.30358,1.2581,5.0968,6.3548,5.1935,2.4194,1.2258,15.8065,3.3088443313333333,0,0,0,0,0,1,0,0,0,0,0,0,0
Rawle Alkins,74.5,222.6,80.75,99.0,11.0,8.75,10.0,31.5,40.5,11.99,3.3,7.0,37,70.1,110.9,21.2,53.4,56.59,7.1,13.6,14.0,18.2,74,101,0.733,99,190,0.521,44,119,0.37,1.8,1.9,32.7,1,2.94902,117.227,3.1,2017,1.13436055,,98.0521,93.6954,3.43033,193.525,7.18381,4.21181,2.972,5.909590000000001,28.0541,3.77098,2.13862,1.5405,3.4054,4.9459,2.0541,0.8919,0.4595,10.9189,-0.180513697,0,0,0,0,0,0,0,0,0,0,0,0,1
Jarrett Allen,81.0,233.6,89.25,109.5,7.4,9.5,10.5,31.5,35.5,11.82,3.21,4.0,33,80.4,101.9,22.9,56.6,57.14,11.0,18.8,5.5,20.1,84,149,0.564,179,309,0.579,0,7,0.0,5.0,1.0,47.2,1,2.77687,111.823,2.6,2017,0.3095266,22.0,99.0269,91.3054,4.198,209.68900000000002,3.4387,-0.15880999999999998,3.5975099999999998,4.15017,32.1515,2.1346700000000003,2.01551,3.0303,5.3939,8.4242,0.7879,0.5758,1.5455,13.3939,1.4394498225,1,0,0,0,0,0,0,0,0,0,0,0,0
Kadeem Allen,73.0,192.4,81.25,99.5,6.4,8.5,8.75,33.0,35.5,11.24,3.15,7.0,34,60.9,105.3,19.9,50.7,54.78,1.2,12.4,25.4,23.0,67,95,0.705,82,165,0.49700000000000005,18,50,0.36,3.1,2.4,44.2,3,1.9222400000000002,109.685,3.9,2016,1.77939999,53.0,95.2047,91.87299999999999,3.13654,173.877,6.002280000000001,2.10137,3.9009099999999997,5.67291,24.9118,1.7790599999999999,3.89385,0.2353,2.8824,3.1176,3.5588,1.0294,0.7941,8.3824,0.29251162766666666,0,0,0,0,0,1,0,0,0,0,0,0,0
Ike Anigbogu,80.5,252.2,90.25,110.5,5.4,9.5,10.0,29.5,32.5,12.52,3.44,11.0,29,26.2,106.1,18.7,56.4,56.41,13.3,19.9,2.3,18.4,23,43,0.535,57,101,0.564,0,0,0.0,8.8,0.7,42.6,1,0.9779680000000001,108.613,7.6,2017,0.25,47.0,97.6021,92.456,1.6455,89.4142,1.24082,-1.1025200000000002,2.34333,-0.371059,13.0,-2.08023,1.70917,1.4138,2.6207,4.0345,0.2069,0.1724,1.2069,4.7241,-0.158515505,1,0,0,0,0,0,0,0,0,0,0,0,0
OG Anunoby,78.25,232.4,86.25,107.5,6.8,9.25,9.5,,,,,,16,28.9,115.6,20.5,61.5,61.12,8.5,16.1,11.0,18.0,27,48,0.563,54,77,0.701,14,45,0.311,5.5,3.0,39.3,2,2.7328900000000003,118.77,3.3,2017,0.88461538,23.0,98.5464,95.1539,2.89972,88.5137,8.72022,4.65725,4.0629800000000005,7.844860000000001,25.125,4.83015,3.0147,1.75,3.6875,5.4375,1.4375,1.3125,1.3125,11.0625,2.7253941392499996,0,0,0,0,0,0,0,1,0,0,0,0,0
Jamel Artis,77.5,213.2,82.0,105.0,11.9,9.25,9.75,23.5,31.0,11.62,3.44,5.0,36,37.9,107.5,18.4,49.2,54.62,8.7,14.9,8.2,18.0,51,72,0.708,50,99,0.505,8,27,0.29600000000000004,2.1,0.7,57.1,1,1.22784,111.03399999999999,3.9,2014,0.79307348,,100.305,96.4719,1.74636,84.3636,2.52255,0.940527,1.58202,1.72403,15.4167,0.792764,0.931263,1.0556,1.8889,2.9444,0.6389,0.1667,0.2778,4.8611,-0.632604422,0,0,0,0,0,0,0,0,0,0,0,0,1
Dwayne Bacon,76.75,221.6,82.0,103.5,7.9,8.75,10.0,30.0,36.5,11.7,3.22,8.0,34,71.7,102.8,27.3,48.3,52.12,5.4,17.4,10.4,15.3,110,154,0.7140000000000001,165,327,0.505,32,114,0.281,0.1,1.9,34.9,1,2.94369,116.52799999999999,3.0,2016,0.67567193,40.0,103.227,97.9688,3.08491,183.109,0.967929,1.4606299999999999,-0.492701,1.8861299999999999,28.7941,2.16594,-0.27980900000000003,1.3529,4.4412,5.7941,1.4706,0.9706,0.0294,15.7647,-0.88877641325,0,0,0,0,0,0,0,0,0,0,0,0,1
Jordan Bell,79.0,223.6,83.75,104.5,5.4,9.25,9.5,31.5,38.0,10.63,3.21,16.0,34,57.5,113.5,12.4,59.5,59.03,8.9,19.3,9.8,21.1,11,22,0.5,78,131,0.595,0,0,0.0,11.3,1.9,16.8,1,1.6585599999999998,105.611,4.7,2015,1.27036228,38.0,95.9854,91.1043,2.97911,193.00799999999998,10.1734,1.7624400000000002,8.411,6.49298,23.7429,1.4010799999999999,5.09189,1.8857,4.2286,6.1143,1.3429,0.8,2.6857,5.0571,0.6435340310000001,0,0,1,0,0,0,0,0,0,0,0,0,0
Jaron Blossomgame,77.75,218.6,82.0,104.5,5.7,8.75,10.25,31.0,35.5,11.47,3.17,16.0,33,52.7,97.0,14.8,42.7,45.17,8.4,16.5,3.6,14.5,28,47,0.596,52,107,0.486,10,50,0.2,1.8,0.8,29.9,1,0.38962800000000003,92.5796,2.6,2014,0.51993136,59.0,96.3415,92.3855,2.96813,124.38799999999999,0.638229,-1.0057399999999999,1.6439700000000002,0.23758800000000002,23.4545,-1.2226700000000001,1.4602600000000001,1.5758,3.3939,4.9697,0.3939,0.2727,0.3939,4.9091,0.190143498,0,0,0,0,0,0,0,1,0,0,0,0,0
Chris Boucher,80.0,182.2,88.0,110.5,5.4,9.25,10.5,,,,,,37,64.8,123.9,20.4,60.1,62.43,12.3,20.6,3.0,12.3,102,149,0.685,116,175,0.6629999999999999,38,113,0.336,11.9,1.8,51.7,3,3.99005,131.287,4.1,2016,0.35714915,,92.9571,88.758,3.6183400000000003,231.5,10.2969,4.77804,5.51886,9.481710000000001,26.026999999999997,5.99124,3.4904699999999997,2.7297,4.6757,7.4054,0.4054,0.8108,2.9189,12.1081,1.5990400032500003,0,0,1,0,0,0,0,0,0,0,0,0,0
Tony Bradley,81.25,248.8,89.0,112.5,12.0,9.5,9.5,24.5,27.5,11.79,3.44,5.0,37,34.3,123.3,21.4,56.4,58.21,18.2,19.0,7.4,11.5,61,99,0.616,97,172,0.564,0,0,0.0,4.6,1.0,57.6,1,2.3159099999999997,133.07399999999998,5.0,2017,0.92004869,28.0,96.9021,89.8191,1.96324,112.527,8.31686,5.25593,3.06093,6.86932,14.6053,5.13508,1.7342400000000002,2.5789,2.5526,5.1316,0.6053,0.2632,0.5789,7.0789,0.8717035184999999,1,0,0,0,0,0,0,0,0,0,0,0,0
Isaiah Briscoe,73.25,222.4,81.0,99.5,11.0,9.0,9.25,28.0,33.5,10.95,3.38,11.0,34,75.2,97.2,19.8,44.7,45.29,5.3,12.8,16.7,17.8,57,124,0.46,127,264,0.48100000000000004,5,37,0.135,0.5,1.9,41.2,1,1.6901099999999998,102.262,3.5,2016,1.62121365,,99.8218,95.4026,3.70561,192.53799999999998,4.495480000000001,2.13318,2.3623,1.45973,32.1765,-0.12346199999999999,1.5831899999999999,1.4412,3.8824,5.3235,3.1471,1.0294,0.1471,9.5882,-0.21298145,0,0,0,0,0,1,0,0,0,0,0,0,0
Dillon Brooks,77.0,220.2,78.0,100.5,7.5,8.25,9.25,31.0,37.5,11.14,3.21,16.0,35,69.9,105.7,22.6,49.8,54.66,7.4,11.6,11.9,18.5,83,101,0.8220000000000001,116,237,0.489,28,80,0.35,2.1,1.0,31.9,1,2.74753,113.738,4.4,2015,0.89042311,45.0,106.037,100.654,2.59365,157.35,2.5011200000000002,2.35756,0.143562,1.5523,28.3333,1.7125599999999999,-0.16025699999999998,1.7222,3.1667,4.8889,1.8056,0.5,0.5556,11.4722,1.9479254999999998,0,0,0,0,0,0,0,0,0,0,0,0,1
Thomas Bryant,81.5,247.8,90.0,112.5,9.4,9.5,10.25,25.5,33.0,11.42,3.37,7.0,35,56.3,125.7,22.1,69.3,70.43,11.2,19.0,8.1,19.2,96,136,0.706,152,215,0.7070000000000001,5,15,0.33299999999999996,4.1,1.2,59.1,1,3.59358,132.945,5.0,2016,0.58620484,42.0,99.4329,95.2886,2.63099,155.714,6.5315,4.5323,1.9991900000000002,6.4842900000000006,22.6,4.663119999999999,1.8211700000000002,2.0,3.7714,5.7714,0.9714,0.4857,0.9143,11.8571,0.5399620705,0,0,0,1,0,0,0,0,0,0,0,0,0
Zach Collins,82.25,232.2,85.0,111.0,8.9,8.75,9.25,,,,,,39,43.1,120.6,24.8,67.6,70.32,12.2,23.2,4.4,20.2,110,148,0.743,125,186,0.672,10,21,0.47600000000000003,9.8,1.5,71.5,1,2.6396599999999997,131.082,6.3,2017,0.26668833,10.0,79.0742,77.1749,3.09468,185.36700000000002,9.54386,2.60042,6.94344,9.97812,17.2308,4.31375,5.66437,1.6923,4.2051,5.8974,0.4103,0.4615,1.7692,10.0,-0.109517782,0,0,0,1,0,0,0,0,0,0,0,0,0
John Collins,80.25,225.2,83.25,106.5,5.4,9.0,10.0,33.0,37.5,11.66,3.27,15.0,31,35.7,110.3,23.5,54.7,58.92,12.6,16.7,3.5,16.3,65,94,0.691,81,148,0.547,0,0,0.0,5.0,1.1,63.5,1,1.62457,119.76100000000001,7.4,2016,0.22579999,19.0,107.265,99.4688,1.4603899999999999,86.4562,0.7503989999999999,0.256339,0.49406000000000005,2.00272,14.3871,1.35353,0.649195,1.6774,2.2581,3.9355,0.2258,0.2903,0.7419,7.3226,3.8961390037499997,0,0,1,0,0,0,0,0,0,0,0,0,0
Hamidou Diallo,75.75,197.4,83.25,101.5,5.2,8.5,9.5,34.5,44.5,10.88,3.11,0.0,37,61.8,101.1,21.3,47.0,49.75,4.2,11.5,9.5,14.8,77,126,0.611,108,236,0.45799999999999996,26,77,0.33799999999999997,1.6,1.8,40.3,1,1.8361900000000002,108.848,4.2,2018,0.90191524,45.0,102.116,95.8859,2.87974,163.536,2.72071,1.43527,1.28545,1.80476,24.8108,0.309039,1.49573,0.8649,2.7568,3.6216,1.2432,0.7568,0.3514,10.027000000000001,0.5421167100000001,0,0,0,0,0,0,0,0,0,0,0,0,1
Tyler Dorsey,75.0,182.6,77.25,99.5,4.7,8.5,9.25,30.5,36.0,10.55,3.16,8.0,35,70.9,110.4,21.6,53.1,56.67,5.1,11.0,11.6,17.2,100,141,0.7090000000000001,82,175,0.469,65,163,0.39899999999999997,0.7,1.5,41.7,1,3.3160000000000003,118.834,2.8,2016,0.9705594999999999,41.0,103.353,98.4078,3.17797,167.332,3.9263800000000004,4.00467,-0.078292,3.9322699999999995,30.0857,3.7362599999999997,0.196008,1.3143,2.8857,4.2,1.8857,0.8,0.2,13.1143,-0.190439611,0,0,0,0,0,0,0,0,0,0,1,0,0
Damyean Dotson,76.5,205.2,81.0,100.0,5.3,8.5,9.25,31.5,38.0,11.18,3.13,13.0,37,68.5,104.9,19.7,50.3,52.26,3.7,11.1,6.8,14.5,47,65,0.723,116,228,0.509,47,143,0.32899999999999996,0.5,1.9,17.5,1,2.37344,108.865,1.6,2013,0.64705457,44.0,94.751,91.684,3.25378,173.614,2.8464400000000003,1.6319,1.2145299999999999,4.0364,27.8649,2.4182900000000003,1.61811,0.8649,2.6486,3.5135,0.8919,0.9189,0.1351,11.3514,0.06431984824999998,0,0,0,0,0,0,0,0,0,0,0,0,1
PJ Dozier,77.25,200.6,83.0,101.0,6.1,8.5,9.5,34.0,39.0,10.84,3.15,9.0,33,47.0,78.9,26.7,40.3,42.35,4.7,12.6,22.0,29.5,37,68,0.544,78,188,0.415,10,43,0.233,2.3,2.6,29.4,1,0.033188999999999996,87.4664,5.2,2016,0.78407771,,96.3071,93.2253,2.33065,130.381,-1.9124299999999999,-4.46009,2.54766,-3.47813,18.9394,-4.612769999999999,1.1346399999999999,0.8182,2.2121,3.0303,2.0909,0.8788,0.3636,6.7576,0.5129311317499999,0,0,0,0,0,0,0,0,0,0,1,0,0
Jawun Evans,70.75,185.2,77.5,95.0,9.1,8.0,7.75,27.5,33.5,11.34,3.21,1.0,22,49.0,109.4,26.5,51.7,57.54,1.9,14.8,41.9,20.4,70,84,0.833,78,166,0.47,19,40,0.475,0.7,2.4,40.8,1,3.47879,122.086,3.4,2016,1.92854055,39.0,100.456,97.2644,3.13862,117.609,6.19867,4.2377199999999995,1.96095,5.50673,28.8636,3.34616,2.16056,0.4545,3.9091,4.3636,4.9091,1.1364,0.1818,12.8636,0.1635336325,0,0,0,0,0,1,0,0,0,0,0,0,0
Markelle Fultz,,,,,,,,,,,,,25,71.6,113.6,31.7,53.5,55.8,4.0,14.0,35.5,15.6,109,168,0.649,157,313,0.502,52,126,0.413,3.1,2.4,38.3,1,5.73345,133.474,2.8,2017,1.85,1.0,109.389,104.932,2.95682,172.067,7.582089999999999,6.54689,1.0352,8.85802,35.68,7.68118,1.1768399999999999,1.32,4.4,5.72,5.92,1.56,1.2,23.16,-0.00940440549999999,0,0,0,0,0,1,0,0,0,0,0,0,0
Josh Hart,75.75,209.2,80.25,101.0,5.8,8.5,9.5,27.5,35.5,11.15,3.18,9.0,34,52.5,126.8,16.8,57.5,60.34,10.2,13.7,8.1,9.2,65,96,0.677,61,91,0.67,26,83,0.313,1.4,1.5,55.2,1,2.71422,124.93700000000001,4.6,2014,1.57909808,30.0,98.2602,92.9412,2.67695,128.35,6.85895,4.84649,2.01246,5.5333,21.3824,3.51704,2.01626,1.8235,2.6176,4.4412,0.8824,0.5588,0.2647,7.7941,2.8477590835,0,0,0,0,0,0,0,0,0,0,0,0,1
Nigel Hayes,78.25,254.2,87.25,104.5,11.5,8.75,10.0,29.0,33.5,11.81,3.27,16.0,38,43.5,102.4,26.8,51.0,54.09,6.5,12.9,11.8,16.0,96,164,0.585,98,192,0.51,0,0,0.0,2.9,3.1,85.4,1,1.84713,118.294,6.0,2014,0.80003372,,97.1183,91.7621,2.28832,129.535,4.04221,0.81605,3.2261599999999997,4.07637,17.4474,0.636509,3.43986,0.8947,1.8947,2.7895,0.9474,0.8421,0.5263,7.6842,0.10204808900000001,0,0,1,0,0,0,0,0,0,0,0,0,0
Isaiah Hicks,79.25,233.4,84.5,105.0,7.7,8.75,9.75,31.5,37.0,12.31,3.36,11.0,34,18.2,87.1,11.7,43.1,46.64,6.1,9.2,4.4,27.0,11,19,0.579,14,31,0.452,1,5,0.2,5.1,1.1,52.8,1,-0.19649,79.8946,5.6,2014,0.5,,101.499,95.3997,0.864883,41.9981,1.22078,-2.21657,3.43735,-0.8435280000000001,7.3235,-3.44748,2.60395,0.4118,0.6176,1.0294,0.2059,0.1471,0.3529,1.2353,-0.3780195395,0,0,1,0,0,0,0,0,0,0,0,0,0
Frank Jackson,74.0,201.6,79.5,98.0,6.7,8.25,9.0,34.5,42.0,10.94,3.14,9.0,36,60.5,116.4,20.4,56.4,59.8,3.1,8.2,12.6,15.4,77,102,0.755,82,152,0.539,51,129,0.395,0.2,1.3,36.3,1,3.24008,124.45,3.8,2017,1.24487547,31.0,105.15,97.4997,2.71476,132.144,4.0700199999999995,4.53684,-0.46682399999999996,4.0063699999999995,24.8889,3.3738599999999996,0.6325109999999999,0.6389,1.8611,2.5,1.6944,0.5556,0.0556,10.9444,-0.553608496,0,0,0,0,0,1,0,0,0,0,0,0,0
Luke Kennard,76.5,196.2,77.25,98.5,6.6,8.0,8.75,,,,,,36,66.3,120.7,20.1,50.3,55.62,4.1,10.6,10.6,8.5,88,99,0.889,86,163,0.528,55,172,0.32,0.6,2.1,29.6,1,3.6647800000000004,126.796,2.9,2016,1.92851627,12.0,106.756,99.0448,2.7517,158.175,5.2039599999999995,5.061780000000001,0.142178,4.67815,26.6944,3.9108699999999996,0.7672829999999999,0.9722,2.6111,3.5833,1.5,0.9444,0.1667,11.8056,0.7442957017499999,0,0,0,0,0,0,0,0,0,0,0,0,1
Kyle Kuzma,80.0,222.6,84.25,107.5,9.4,8.5,9.5,27.0,34.0,10.72,3.25,12.0,30,18.0,102.4,23.9,52.0,53.46,5.0,20.9,16.8,18.3,18,31,0.581,23,42,0.5479999999999999,11,34,0.324,2.2,0.3,40.8,1,0.735959,111.375,5.0,2015,1.05563209,27.0,92.0979,88.3311,1.10713,43.1138,2.79757,1.0483799999999999,1.7491900000000002,1.8717700000000002,8.129,0.128655,1.74312,0.3226,1.4516,1.7742,0.6129,0.0323,0.1613,3.3226,0.8492915175,0,0,0,0,0,0,0,0,0,1,0,0,0
TJ Leaf,80.75,222.2,83.0,107.0,6.8,8.5,9.5,29.0,34.5,11.55,3.27,6.0,35,72.8,128.2,21.5,65.2,65.96,9.1,19.7,13.2,12.4,72,106,0.679,208,323,0.644,27,58,0.466,3.5,1.1,27.8,1,4.93283,134.409,3.4,2017,1.63465037,18.0,100.31299999999999,96.2975,3.3909300000000004,225.00599999999997,8.0756,5.82138,2.25422,7.57713,29.9429,6.05746,1.51967,2.2286,5.9714,8.2,2.4286,0.6286,1.1143,16.2571,0.41277593400000007,0,0,1,0,0,0,0,0,0,0,0,0,0
Tyler Lydon,80.25,215.0,84.0,107.5,13.6,8.75,8.75,29.5,33.5,11.68,3.46,1.0,37,75.1,118.0,16.2,57.2,60.65,6.6,16.4,7.6,15.8,72,93,0.774,78,144,0.542,49,121,0.405,7.1,2.3,35.1,1,3.12394,116.947,3.6,2016,0.87231365,24.0,95.7614,89.8333,4.07556,229.773,8.537560000000001,2.63321,5.90435,6.786919999999999,30.3243,2.97972,3.8072,1.7838,4.5135,6.2973,1.1081,1.1351,1.8378,10.1351,-0.10337083550000001,0,0,1,0,0,0,0,0,0,0,0,0,0
Donovan Mitchell,73.25,211.4,82.0,97.0,5.9,8.5,9.5,36.5,40.5,11.53,3.01,10.0,31,47.7,113.7,20.8,48.9,52.75,6.6,13.5,15.8,14.6,43,57,0.754,66,118,0.5589999999999999,18,72,0.25,0.6,2.5,30.0,1,2.06819,118.221,5.3,2016,1.73338843,13.0,92.4761,86.8733,2.78403,111.579,5.590319999999999,3.0737200000000002,2.5166,5.71414,19.0645,2.00365,3.71049,1.0968,2.2581,3.3548,1.6774,0.8065,0.0968,7.3871,6.337561002,0,0,0,0,0,0,0,0,0,0,1,0,0
Monte Morris,73.25,175.2,76.0,96.5,6.9,8.25,8.75,28.0,33.5,11.0,3.19,8.0,35,94.1,122.1,19.9,53.6,56.07,2.4,8.9,28.9,12.1,70,96,0.7290000000000001,150,280,0.536,38,106,0.358,0.7,2.6,24.9,3,5.63212,130.096,1.7,2016,4.22798736,51.0,105.007,99.5178,3.84367,239.295,7.36575,6.30426,1.0615,6.52085,38.0286,4.747330000000001,1.77352,0.7429,3.2,3.9429,6.8857,1.7714,0.2571,13.8286,1.9298817505,0,0,0,0,0,1,0,0,0,0,0,0,0
Johnathan Motley,79.75,238.2,88.0,108.0,,9.0,9.5,,,,,,33,53.2,96.0,23.7,42.3,46.31,12.3,10.4,7.2,19.3,60,94,0.638,95,220,0.43200000000000005,3,15,0.2,6.8,1.3,40.0,1,1.56174,106.569,5.3,2015,0.41821219,,97.3256,92.525,2.57338,115.068,3.34565,-0.05212769999999999,3.3977699999999995,-0.0895421,21.4706,-1.50128,1.41174,2.2353,2.0,4.2353,0.6765,0.4118,1.3529,7.7353,-0.031477163333333315,0,0,1,0,0,0,0,0,0,0,0,0,0
Semi Ojeleye,77.25,241.4,81.75,102.0,5.5,8.75,9.5,35.0,40.5,10.58,3.16,19.0,17,5.7,127.6,16.5,64.3,72.82,10.2,12.3,4.4,23.0,10,11,0.909,3,7,0.429,4,7,0.5710000000000001,5.0,3.1,78.6,1,0.603553,124.645,3.0,2014,0.39986401,37.0,99.6506,97.2936,0.528908,15.3033,9.399389999999999,5.36855,4.03083,8.52042,4.7059,5.4103900000000005,3.11003,0.4118,0.4706,0.8824,0.1176,0.2353,0.2353,1.6471,-0.2365860205,0,0,0,0,0,0,0,0,0,1,0,0,0
Cameron Oliver,79.0,238.6,85.25,106.5,7.7,9.5,10.25,28.0,39.5,12.17,3.16,5.0,36,73.6,103.0,22.5,52.0,54.42,9.7,22.5,6.2,17.3,83,125,0.664,168,318,0.528,19,60,0.317,8.8,1.2,33.1,1,2.05304,107.053,4.2,2016,0.38160201,,93.5167,91.9965,3.7761,260.906,3.12968,-1.2517,4.38138,3.5112099999999997,30.0556,1.2204,2.29081,2.75,6.6389,9.3889,0.8056,0.6389,2.6111,13.2222,-0.041779079,0,0,1,0,0,0,0,0,0,0,0,0,0
Justin Patton,82.0,229.0,87.0,111.5,7.8,8.75,9.75,26.0,30.5,11.8,3.46,,33,69.4,85.9,30.0,42.5,46.05,7.2,20.7,13.9,19.5,111,192,0.578,139,321,0.433,15,59,0.254,1.0,2.7,50.5,3,0.738392,92.5922,3.9,2011,0.48934528,,92.9722,101.461,2.45792,203.27599999999998,-3.32681,-2.87554,-0.45127,-2.23758,28.1818,-1.2867899999999999,-0.950792,1.9394,5.1818,7.1212,1.3939,1.3030000000000002,0.2727,13.1515,-0.13060573425,1,0,0,0,0,0,0,0,0,0,0,0,0
Alec Peters,79.25,232.0,82.75,105.0,8.8,8.75,10.0,,,,,,31,76.0,109.5,20.7,56.1,58.96,4.4,14.3,10.8,19.0,63,82,0.768,91,156,0.583,50,140,0.35700000000000004,0.6,1.6,27.7,1,2.4713,111.10600000000001,3.0,2014,0.69354999,54.0,104.228,104.228,2.6857599999999997,158.035,1.42549,1.59525,-0.169755,2.26892,30.7742,2.5483,-0.279379,1.0323,4.0,5.0323,1.3871,0.8065,0.1613,12.7419,0.359275877,0,0,1,0,0,0,0,0,0,0,0,0,0
Ivan Rabb,80.75,219.6,85.5,109.0,6.8,8.75,9.0,28.5,32.5,12.68,3.35,3.0,34,70.9,120.5,20.4,61.6,63.55,11.2,21.4,6.6,15.2,103,154,0.669,160,260,0.615,1,2,0.5,4.1,1.1,58.8,1,3.79884,125.555,4.3,2016,0.59618153,35.0,94.3616,89.7291,3.86093,206.832,7.52203,3.43321,4.08882,7.480119999999999,28.6765,4.3871400000000005,3.09297,2.7647,5.7647,8.5294,0.9118,0.5294,1.2353,12.5294,-0.5378384765,0,0,1,0,0,0,0,0,0,0,0,0,0
