player_name,war_total
Terrance Ferguson,-0.680012906
Chauncey Billups,-0.682166779
Willie Cauley-Stein,-0.682820887
Markelle Fultz,-0.686095308
DeJuan Blair,-0.688274815
Deyonta Davis,-0.689934974
Jon Leuer,-0.695491002
Andrew Nicholson,-0.696599292
Brandon Knight,-0.69822651
Omer Asik,-0.69929594
Dairis Bertans,-0.699773943
Frank Ntilikina,-0.701140808
John Lucas III,-0.706229747
Rodney Hood,-0.708965353
KZ Okpala,-0.709852178
Alan Anderson,-0.710220716
Shabazz Muhammad,-0.710228784
Jalen McDaniels,-0.711830544
Will Bynum,-0.712632099
Steve Novak,-0.715566923
Tyler Hansbrough,-0.723356646
Nick Johnson,-0.726463623
Stanley Johnson,-0.72802358
James Anderson,-0.728275377
Kevin Porter Jr.,-0.730586968
Meyers Leonard,-0.730952261
Earl Barron,-0.731749932
Jaylen Adams,-0.733513242
Wesley Johnson,-0.733728954
Cleanthony Early,-0.734165914
Rui Hachimura,-0.735918994
James Johnson,-0.737436682
Cristiano Felicio,-0.737749042
Norvel Pelle,-0.739213782
Kevin Seraphin,-0.740222157
Damian Jones,-0.745079642
Davon Reed,-0.745117458
Rajon Rondo,-0.745121297
Matthew Dellavedova,-0.74614731
Nick Young,-0.747036259
Jerome Robinson,-0.74733746
Damjan Rudez,-0.747415294
Omer Asik,-0.748588012
Mike Scott,-0.749118398
Hasheem Thabeet,-0.749821236
Greg Stiemsma,-0.752336829
Justin Jackson,-0.752737848
Gary Neal,-0.753031798
Chandler Parsons,-0.755767991
Andrew White III,-0.756843099
Mike Dunleavy,-0.75718307
Damjan Rudez,-0.757272611
Jerian Grant,-0.76114943
Jacob Evans,-0.764435447
Bruno Fernando,-0.766140148
Emmanuel Mudiay,-0.768796621
Ben Gordon,-0.779323364
Brandon Rush,-0.780193262
Jarrett Culver,-0.783122636
Isaiah Hicks,-0.784626342
Luc Mbah a Moute,-0.786679508
Dante Exum,-0.786954475
Alfonzo McKinnie,-0.789515391
Gary Clark,-0.79462401
Donald Sloan,-0.794966335
Omari Spellman,-0.795432553
Aron Baynes,-0.797183368
Zach Randolph,-0.798792609
Norris Cole,-0.802641789
Chris Copeland,-0.804423563
Shannon Brown,-0.807508321
Rodney Purvis,-0.814211792
Trey Lyles,-0.815563158
Chris Copeland,-0.816716856
D'Angelo Russell,-0.817872468
Jabari Parker,-0.820220616
Jaylen Brown,-0.821796394
Jason Collins,-0.822501049
Glen Davis,-0.822670825
Kendall Marshall,-0.832846634
Paul Pierce,-0.837363073
Marcus Thornton,-0.839193615
Cheick Diallo,-0.841587423
Wayne Selden,-0.841695222
Jonathan Gibson,-0.843867724
Tim Hardaway Jr.,-0.848563136
Luke Kornet,-0.853990104
Kostas Papanikolaou,-0.855695366
Dwayne Bacon,-0.862511191
Malcolm Thomas,-0.863068872
Trey Burke,-0.863071619
Sergio Rodriguez,-0.868624004
D'Angelo Russell,-0.869890198
Meyers Leonard,-0.869943696
Wes Iwundu,-0.870063351
Ryan Kelly,-0.875061122
Rodney McGruder,-0.876851631
Jahlil Okafor,-0.877295227
Lance Thomas,-0.87731631
Thomas Robinson,-0.877852664
Jeffery Taylor,-0.885162183
Avery Bradley,-0.887558884
Bismack Biyombo,-0.888701056
Jeffery Taylor,-0.889429532
Mason Jones,-0.893140355
Malachi Richardson,-0.89561543
Ky Bowman,-0.898770513
Patrick Patterson,-0.906201718
Dennis Smith Jr.,-0.906746847
Henry Sims,-0.91169382
Jeff Ayres,-0.919957138
Donatas Motiejunas,-0.92875844
Patrick McCaw,-0.935634962
Terrance Ferguson,-0.937483832
JR Smith,-0.937897535
Luis Scola,-0.939835055
Jahlil Okafor,-0.940000544
D.J. Wilson,-0.943861848
Tony Wroten,-0.949505351
Jarrett Allen,-0.956236725
Michael Frazier,-0.959109413
Danny Granger,-0.960002441
Mario Hezonja,-0.960839497
JaVale McGee,-0.962433459
Tyler Cook,-0.962683572
Matt Thomas,-0.962811353
Mike Muscala,-0.96580455
Kevin Seraphin,-0.967075124
Bojan Bogdanovic,-0.973112557
Tony Wroten,-0.973227254
Patrick Williams,-0.97424741
Tre Jones,-0.97860532
Devin Booker,-0.98219869
Harry Giles III,-0.983444218
Tristan Thompson,-0.984072975
Timofey Mozgov,-0.984836248
Stanley Johnson,-0.992163143
Markus Howard,-0.993986753
Doug McDermott,-0.994853006
Marco Belinelli,-0.996314167
Ivan Rabb,-0.998087275
Malik Monk,-1.001104379
Kevin Martin,-1.006653508
Lance Thomas,-1.019334861
Malik Monk,-1.02460485
Derrick Williams,-1.034356434
Jason Smith,-1.038877228
Adreian Payne,-1.04016349
Tyler Johnson,-1.042483261
DeAndre Liggins,-1.045484576
Dwayne Bacon,-1.048136439
Ty Lawson,-1.054305301
Andrew Nicholson,-1.059002195
Gal Mekel,-1.060915278
Dennis Schroder,-1.064888191
Norman Powell,-1.066419797
Randy Foye,-1.070719821
Shelvin Mack,-1.087300111
Gary Neal,-1.090525867
Perry Jones III,-1.090952634
Elie Okobo,-1.093802247
De'Andre Hunter,-1.094332021
Gorgui Dieng,-1.102406879
Will Barton,-1.107102727
Johnny O'Bryant III,-1.120809178
Ben McLemore,-1.122281936
Frank Jackson,-1.13148064
Nik Stauskas,-1.132532907
Bobby Portis,-1.136215359
Sean Kilpatrick,-1.136277205
Ivica Zubac,-1.141159698
Ed Davis,-1.161543939
Austin Rivers,-1.164702791
Bryn Forbes,-1.165016157
Frank Jackson,-1.175332575
Kendrick Perkins,-1.175436912
JaKarr Sampson,-1.177216978
Deonte Burton,-1.18142165
Drew Gooden,-1.188486129
Kobe Bryant,-1.19711958
Andrew Harrison,-1.19995119
Harrison Barnes,-1.227514908
Caron Butler,-1.228609701
Rodney Hood,-1.229156
Diante Garrett,-1.235093816
Alex Len,-1.235189778
Byron Mullens,-1.236894763
Doug McDermott,-1.246458389
Ian Clark,-1.246904488
Jameer Nelson,-1.247708555
Brandon Rush,-1.251372307
Nik Stauskas,-1.255492404
Ian Clark,-1.257910026
Joe Harris,-1.258080168
Andrew Nicholson,-1.261970023
Joffrey Lauvergne,-1.274818547
Jamal Crawford,-1.278363386
Robin Lopez,-1.278927566
Derrick Williams,-1.280591652
Abdel Nader,-1.296694498
Damyean Dotson,-1.30111654
Jarell Martin,-1.302553828
Jose Calderon,-1.313025087
Timothe Luwawu-Cabarrot,-1.315781781
Meyers Leonard,-1.319846622
Zach Collins,-1.321073954
Shelvin Mack,-1.322597655
RJ Barrett,-1.322810676
Allen Crabbe,-1.325944657
Danuel House Jr.,-1.336001246
Josh Hall,-1.339817725
Dragan Bender,-1.341261448
Marreese Speights,-1.341719776
Cristiano Felicio,-1.342326568
Paul Zipser,-1.342853963
Mo Bamba,-1.343945653
Derrick Williams,-1.344444234
Jabari Parker,-1.351511572
Martell Webster,-1.357160233
Bismack Biyombo,-1.365570578
Troy Daniels,-1.36570994
Doug McDermott,-1.378352348
Jordan Poole,-1.386023753
Alonzo Gee,-1.390884227
Sekou Doumbouya,-1.392334331
Marquese Chriss,-1.404795845
Rashad Vaughn,-1.405306215
Jabari Brown,-1.407179121
Abdel Nader,-1.408253667
Tyshawn Taylor,-1.409482032
Kendrick Perkins,-1.410272183
Gary Harris,-1.42244405
Earl Clark,-1.424131332
Mike Scott,-1.430981409
Mike Miller,-1.436753756
JJ Hickson,-1.457743692
Spencer Hawes,-1.461734917
Gary Neal,-1.465710802
Eric Paschall,-1.469868171
Mo Williams,-1.472704068
Jameer Nelson,-1.47503144
Cedi Osman,-1.480292449
Kevin Knox II,-1.491060949
Andrea Bargnani,-1.493580173
Channing Frye,-1.504987605
Jeff Green,-1.524298865
Mario Hezonja,-1.537501491
Kendall Marshall,-1.538441476
Cole Anthony,-1.543046402
Dirk Nowitzki,-1.545380689
Udonis Haslem,-1.546819099
Wade Baldwin IV,-1.550738921
Brandon Rush,-1.552473923
Anthony Bennett,-1.569962416
Udonis Haslem,-1.573177789
Eric Maynor,-1.576365547
Quinn Cook,-1.577255201
Tony Parker,-1.57850611
Julius Randle,-1.587938606
Hollis Thompson,-1.592035474
Isaac Okoro,-1.594578392
PJ Hairston,-1.617179319
Marquis Teague,-1.640823791
Sonny Weems,-1.64212657
Henry Sims,-1.644304679
Anthony Bennett,-1.647621533
Isaiah Roby,-1.649311869
Bismack Biyombo,-1.660916992
Jahlil Okafor,-1.664188597
De'Aaron Fox,-1.666319743
Grayson Allen,-1.679755396
Carmelo Anthony,-1.684354504
Dragan Bender,-1.696106036
Joe Johnson,-1.699268173
Emmanuel Mudiay,-1.737548554
Jerryd Bayless,-1.754160066
Dwayne Bacon,-1.766781156
Isaiah Thomas,-1.789583507
Josh Jackson,-1.793877785
R.J. Hampton,-1.800631062
Antonio Blakeney,-1.829112224
Johnny O'Bryant III,-1.829195063
Bismack Biyombo,-1.871342377
Killian Hayes,-1.873192045
Dante Cunningham,-1.884683847
Rui Hachimura,-1.888844312
JaKarr Sampson,-1.899877079
Marquese Chriss,-1.912008685
Chasson Randle,-1.932817941
Anfernee Simons,-2.009547744
Bojan Bogdanovic,-2.017526345
Derrick Williams,-2.017930435
Jarrett Allen,-2.06663699
Andrea Bargnani,-2.142028808
Malik Monk,-2.144855423
Dennis Schroder,-2.145642441
Ekpe Udoh,-2.160933572
Semaj Christon,-2.169333741
Darius Bazley,-2.169706491
Evan Turner,-2.183547083
Lance Thomas,-2.257379233
Adreian Payne,-2.284284533
Thon Maker,-2.286167237
Kobi Simmons,-2.307151662
Lonnie Walker IV,-2.310065762
Johnny O'Bryant III,-2.3100724
Roy Hibbert,-2.339445451
Jason Smith,-2.370735988
Sekou Doumbouya,-2.426997113
Lance Stephenson,-2.429970167
James Wiseman,-2.470387491
Emmanuel Mudiay,-2.48494603
Semi Ojeleye,-2.504568505
Jamal Crawford,-2.522285608
Wayne Selden,-2.58152294
Jose Calderon,-2.59123021
Arron Afflalo,-2.593034888
Elliot Williams,-2.654154834
Emmanuel Mudiay,-2.661491854
Tim Hardaway Jr.,-2.688606228
D.J. Augustin,-2.798342602
Terrence Jones,-2.810622182
Brandon Ingram,-2.843543663
Dennis Smith Jr.,-2.910999349
Enes Kanter,-2.917464345
Cristiano Felicio,-3.104465126
Ben McLemore,-3.163370421
Darius Garland,-3.522240769
Aleksej Pokusevski,-3.608007723
Carlos Boozer,-3.739327292
Theo Maledon,-4.747338075
Zach LaVine,-5.428714861
Kevin Knox,-5.964008939
Collin Sexton,-7.382977773
